,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,1.8464600245157878,0.062009630706846446,0.1323411464691162,0.023731792489621307,531,5,1,auto,9,False,"{'n_estimators': 531, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 9, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
1,0.027761379877726238,0.01178851433912624,0.004322210947672526,0.00188048019300002,10,5,2,sqrt,3,True,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 3, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
2,1.8743685881296794,0.05399840833697463,0.17055511474609375,0.04482296760116414,531,3,2,auto,1,False,"{'n_estimators': 531, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 1, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
3,2.121176560719808,0.04183090028634281,0.1411264737447103,0.017199202474141757,583,5,2,sqrt,,True,"{'n_estimators': 583, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
4,2.6710902055104575,0.20764244816733574,0.24791614214579263,0.02037579571043537,739,4,4,sqrt,1,False,"{'n_estimators': 739, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 1, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
5,0.8705867926279703,0.08046270707619403,0.0843363602956136,0.011810665311431831,270,3,1,auto,5,False,"{'n_estimators': 270, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 5, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
6,1.22932235399882,0.11435764738425012,0.07858872413635254,0.010400512899283565,322,5,4,sqrt,1,True,"{'n_estimators': 322, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 1, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
7,0.8941092491149902,0.07090222024675598,0.06920162836710612,0.01107085842205655,322,3,2,auto,20,True,"{'n_estimators': 322, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': True}",0.5,1.0,1.0,0.8333333333333334,0.23570226039551584,43,1.0,1.0,1.0,1.0,0.0
8,2.3793447017669678,0.26375751254862434,0.24169635772705078,0.023645439647563896,947,4,1,sqrt,1,False,"{'n_estimators': 947, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 1, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
9,0.24370312690734863,0.047458082002144894,0.018628358840942383,0.0020626469447801578,114,2,4,auto,13,False,"{'n_estimators': 114, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 13, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
10,0.9845465024312338,0.15875788048950415,0.08244943618774414,0.026481730116445626,270,2,1,sqrt,7,True,"{'n_estimators': 270, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 7, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
11,1.6178371906280518,0.18595377571522825,0.16622304916381836,0.049882408500916776,478,4,1,sqrt,3,True,"{'n_estimators': 478, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 3, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
12,1.5582287311553955,0.022863129443428182,0.14012900988260904,0.0395512627745348,478,5,4,auto,7,False,"{'n_estimators': 478, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 7, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
