"","gene_id","gene_symbol","fold_change","fdr_pvalue"
"9892","10514","MYBBP1A",-0.158678880384526,0.428986323968671
"9893","57103","TIGAR",0.67052748420832,0.00583150266646131
"9894","79991","STN1",-0.28472128238878,0.159268267884523
"9895","79575","ABHD8",0.150825809715059,0.317334989366845
"9896","57333","RCN3",0.11018532631792,0.63539551505506
"9897","55616","ASAP3",0.109791859534622,0.539245719101731
"9898","50862","RNF141",0.246071272890447,0.343239975270601
"9899","23594","ORC6",-0.0720341989679838,0.70483393151455
"9900","10324","KLHL41",0.0330669981700962,0.766369423105348
"9901","63827","BCAN",0.316829670228482,0.10106522272674
"9902","79582","SPAG16",-0.420012550345898,0.13528270229215
"9903","54433","GAR1",-0.25854126825249,0.186297418442838
"9904","79039","DDX54",-0.189361355304034,0.3916808165657
"9905","51735","RAPGEF6",-0.869562772066031,0.00312115805896642
"9906","51171","HSD17B14",0.0669450062891421,0.695912079341035
"9907","51161","C3orf18",-0.125534976200991,0.612360411018398
"9908","53832","IL20RA",-0.0103684164298929,0.957414825447417
"9909","55208","DCUN1D2",-0.26735940635535,0.140304325754313
"9910","51303","FKBP11",-0.0938302688577561,0.783165699436917
"9911","51691","LSM8",-0.404652627546374,0.239103451012584
"9912","80304","WDCP",-0.242225183462469,0.165388819287695
"9913","54845","ESRP1",0.0472990782873124,0.78578849900208
"9914","54974","THG1L",0.0865961024950446,0.677965640576171
"9915","7775","ZNF232",-0.35288926746503,0.110038251414324
"9916","80185","TTI2",0.0365333244393717,0.842385953305741
"9917","55974","SLC50A1",0.163795732050117,0.28053590421395
"9918","55274","PHF10",-0.401777883270661,0.0642486879266402
"9919","79170","PRR15L",0.194432158639671,0.351744723068095
"9920","54980","C2orf42",-0.4448488984474,0.0168112876386157
"9921","79685","SAP30L",0.247418733625137,0.256103075136506
"9922","54482","TRMT13",-0.35216802715349,0.418765514065481
"9923","29914","UBIAD1",-0.0216434360185271,0.927773751823515
"9924","57161","PELI2",0.167850568006562,0.570933440621662
"9925","54995","OXSM",-0.307205806521489,0.244482764906071
"9926","64123","ADGRL4",-0.089701195410429,0.291376258009629
"9927","64788","LMF1",-0.360316048037003,0.0910750571036765
"9928","56947","MFF",-0.311365641491426,0.0867048239007849
"9929","5950","RBP4",0.223875874089901,0.148057242394719
"9930","55626","AMBRA1",0.162373225653908,0.527644447215787
"9931","65997","RASL11B",0.147351597074935,0.223383592213144
"9932","54913","RPP25",0.404363171287283,0.033472047254209
"9933","78986","DUSP26",0.139791185484172,0.33449770139244
"9934","79736","TEFM",0.0223639765301709,0.924185856637137
"9935","54981","NMRK1",-0.213584251632447,0.468663449978338
"9936","55872","PBK",0.0409898360595213,0.747588126179466
"9937","51163","DBR1",0.0630532556218188,0.821366845401836
"9938","11033","ADAP1",0.405949306561041,0.0403475589560142
"9939","50512","PODXL2",0.30798231865987,0.100011497007559
"9940","79875","THSD4",0.102526273169164,0.446907116960758
"9941","144404","TMEM120B",-0.0757036675406884,0.660750207936521
"9942","26207","PITPNC1",-0.617837535016289,0.0188401148031439
"9943","11275","KLHL2",0.0201981908400626,0.961091675168103
"9944","80155","NAA15",-0.0413052492791026,0.932942257730964
"9945","57823","SLAMF7",0.810103636627082,0.0490269333661676
"9946","64895","PAPOLG",-0.443056859267502,0.0267490549020822
"9947","65003","MRPL11",-0.144649800984298,0.561197012728662
"9948","54811","ZNF562",0.032813551289701,0.871941984396106
"9949","55102","ATG2B",-0.543599893516126,0.112087345944713
"9950","64236","PDLIM2",0.116859366795289,0.662291290432215
"9951","55172","DNAAF2",-0.159221158819371,0.406858721970405
"9952","51285","RASL12",0.142675964925959,0.250511041439286
"9953","55615","PRR5",0.106866340224981,0.618212935012426
"9954","51106","TFB1M",-0.183605565812949,0.340875561166013
"9955","79187","FSD1",0.117577848243273,0.517178223855239
"9956","7776","ZNF236",-0.0587929281365502,0.706549776189823
"9957","80019","UBTD1",0.217517002782263,0.280704736227129
"9958","80022","MYO15B",-0.256526047492185,0.437246367271437
"9959","80173","IFT74",0.0503093381617643,0.680030465434473
"9960","54946","SLC41A3",-0.259794949559568,0.0496714942485636
"9961","79568","MAIP1",0.329118795722422,0.105171073509953
"9962","55299","BRIX1",-0.207088226049522,0.294321193451217
"9963","79691","QTRT2",-0.145884269824387,0.425673590398824
"9964","51339","DACT1",-0.260731000760461,0.308439827922971
"9965","55670","PEX26",0.0566607839799254,0.829053164586021
"9966","9388","LIPG",0.103586981777656,0.249276950995871
"9967","29928","TIMM22",-0.278355529390635,0.117047627623673
"9968","23408","SIRT5",0.251645640058903,0.212115733907945
"9969","63943","FKBPL",0.230138626457173,0.216624325156402
"9970","28992","MACROD1",-0.022185519104192,0.900046093192034
"9971","26233","FBXL6",-0.0717725338808908,0.745285081885688
"9972","192670","AGO4",-0.210290299931139,0.46266640010938
"9973","51411","BIN2",0.0362849506017149,0.852341646457862
"9974","55833","UBAP2",-0.594914504728789,0.0872434685531902
"9975","55100","WDR70",-0.0699455618179901,0.672218747804253
"9976","57715","SEMA4G",-0.027296721574265,0.871941984396106
"9977","10891","PPARGC1A",-0.0461197540817198,0.651266750068994
"9978","29106","SCG3",-0.0482784055880279,0.673125251327852
"9979","57758","SCUBE2",0.251590920490552,0.0284929371113005
"9980","9329","GTF3C4",-0.164539835806912,0.340388612855942
"9981","27125","AFF4",0.136571168471054,0.172039971516926
"9982","79072","FASTKD3",-0.120607617426622,0.619637529917576
"9983","57045","TWSG1",0.00350042742955914,0.98217463852515
"9984","79651","RHBDF2",0.644693284288596,0.0414012970144276
"9985","51016","EMC9",0.171463399686528,0.273678175806482
"9986","63826","SRR",0.0967299908502843,0.744985633566565
"9987","51643","TMBIM4",0.0649514803851918,0.777166731324569
"9988","80153","EDC3",-0.000234743848500862,0.999350525902953
"9989","51762","RAB8B",0.614115446201675,0.0069249261006589
"9990","11274","USP18",3.04477725235925,0.000180403646789127
"9991","51182","HSPA14",-0.228043432307718,0.360448470541111
"9992","58494","JAM2",-0.0153569373770805,0.935470024295158
"9993","55630","SLC39A4",-0.189631391555142,0.427364954508589
"9994","54465","ETAA1",-0.0745734872063135,0.805147773304817
"9995","79731","NARS2",-0.429528310997563,0.0737757135339559
"9996","57597","BAHCC1",0.322281349747263,0.12200625785584
"9997","54958","TMEM160",0.0207689539977434,0.942557503056115
"9998","56945","MRPS22",-0.27258038041623,0.262104742695783
"9999","253461","ZBTB38",-0.238954726665335,0.414732941588032
"10000","64080","RBKS",0.135832809808317,0.423792959723369
"10001","11094","CACFD1",0.10659006133517,0.443729037090338
"10002","79797","ZNF408",0.0938804407958624,0.447111992095902
"10003","79605","PGBD5",0.0829999736466078,0.566541379444139
"10004","79616","CCNJL",-0.0425186553977168,0.941814763353744
"10005","55422","ZNF331",-0.451454109230272,0.106278122911406
"10006","55273","TMEM100",-0.00825534637774616,0.959861812471165
"10007","96764","TGS1",-0.0634211463939263,0.692324646952684
"10008","112399","EGLN3",-0.0908550750056527,0.471890032255144
"10009","79634","SCRN3",0.0372214575141383,0.742158202913606
"10010","65979","PHACTR4",0.169366617374001,0.48272604433906
"10011","79957","PAQR6",0.0633740532362825,0.805702952394787
"10012","79982","DNAJB14",0.0556041542993952,0.947485676507045
"10013","55650","PIGV",-0.0548055878468583,0.752526857769795
"10014","55279","ZNF654",0.0815218444454358,0.892352095386875
"10015","80007","C10orf88",-0.195810145622322,0.495327746571898
"10016","80254","CEP63",-0.0531138697529103,0.871461625557313
"10017","55303","GIMAP4",0.479548388242952,0.0267252294847916
"10018","26589","MRPL46",-0.0842019131567069,0.741854888681672
"10019","79676","OGFOD2",0.0132365442447187,0.951671133869614
"10020","79683","ZDHHC14",0.0265996120557421,0.886643318444905
"10021","80745","THUMPD2",-0.164085109643367,0.31519721487666
"10022","60681","FKBP10",0.20854750423676,0.178608352051469
"10023","23767","FLRT3",0.125917220158237,0.225818616637537
"10024","55112","WDR60",-0.209739494846009,0.21321627087509
"10025","54960","GEMIN8",-0.0927176155625418,0.420362042348108
"10026","79134","TMEM185B",0.190526949712083,0.545015494490408
"10027","79701","OGFOD3",-0.0420216766273587,0.897656301523812
"10028","55540","IL17RB",0.0588357445144236,0.713381682101671
"10029","54436","SH3TC1",0.386151110816375,0.221378491649242
"10030","8877","SPHK1",0.500145208326219,0.126558980071072
"10031","54962","TIPIN",0.10919707241826,0.617670483684058
"10032","64218","SEMA4A",0.336573177247063,0.41317866436031
"10033","23587","ELP5",0.0702315402240288,0.750539351757742
"10034","79034","C7orf26",-0.19548976503637,0.120322060243539
"10035","79723","SUV39H2",0.0178064207496056,0.875232846884039
"10036","79589","RNF128",-0.065842447372459,0.582998675013873
"10037","79817","MOB3B",0.152160398415421,0.385143912030986
"10038","59348","ZNF350",0.234242082205823,0.129460003002511
"10039","51228","GLTP",0.288846850621112,0.437925602441812
"10040","55224","ETNK2",-0.171576226923148,0.266166581643738
"10041","79618","HMBOX1",-0.427312304400051,0.310506603801349
"10042","79094","CHAC1",0.142686189377994,0.386751662795129
"10043","79623","GALNT14",-0.108510842920728,0.78369563706639
"10044","55223","TRIM62",-0.0758834973904161,0.766658627607917
"10045","8812","CCNK",0.0579172628918094,0.770070709083525
"10046","23554","TSPAN12",0.000293576714107679,0.998764143351692
"10047","9141","PDCD5",0.0194121858470782,0.934598829129174
"10048","79886","CAAP1",-0.219972870360488,0.548031526389361
"10049","55753","OGDHL",0.177505500480381,0.192550045555286
"10050","9064","MAP3K6",0.220633438969884,0.374664620980609
"10051","4482","MSRA",0.005507873287943,0.98640214329801
"10052","51393","TRPV2",0.0924970465575985,0.580602772116796
"10053","29071","C1GALT1C1",0.643308133119642,0.00811664611807401
"10054","79663","HSPBAP1",-0.305772918237697,0.165741891023413
"10055","51199","NIN",0.0484152450320803,0.735000080756868
"10056","64783","RBM15",-0.352687745309575,0.201000882630592
"10057","27345","KCNMB4",-0.00847518714974349,0.974461211821468
"10058","57415","C3orf14",0.351872694827128,0.237707613604224
"10059","55027","HEATR3",-0.0586458945285315,0.808787130832028
"10060","27071","DAPP1",0.229846043489029,0.414780556588216
"10061","56986","DTWD1",0.0158524348684104,0.95187233530295
"10062","55145","THAP1",-0.21522693972488,0.50269237578284
"10063","29789","OLA1",-0.415317752080906,0.229817715813399
"10064","55166","CENPQ",-0.0997314186830027,0.522104138645389
"10065","26577","PCOLCE2",0.0648661921648399,0.580180595821713
"10066","54503","ZDHHC13",0.154796013907042,0.580443929990795
"10067","54521","WDR44",-0.00299406608217812,0.994295522265398
"10068","79746","ECHDC3",0.464601366938663,0.169888482236544
"10069","55039","TRMT12",-0.225091239632563,0.277729629656447
"10070","79596","RNF219",-0.16935898793532,0.674659066259555
"10071","80310","PDGFD",-0.579386295549048,0.144562081320936
"10072","26232","FBXO2",0.0485805270646491,0.783063340484673
"10073","56992","KIF15",0.0954026639238976,0.436865038294893
"10074","26289","AK5",-0.22981539597039,0.413383937924919
"10075","79640","C22orf46",0.0573245032065701,0.661143941908362
"10076","79953","SYNDIG1",0.0387366477749351,0.77983250586252
"10077","79959","CEP76",-0.272591333833359,0.298544291898351
"10078","65986","ZBTB10",-0.111291130596177,0.51964082019727
"10079","54762","GRAMD1C",-0.523972372833025,0.0152583080298685
"10080","51222","ZNF219",0.1911026341512,0.259529789825642
"10081","79652","TMEM204",-0.856467301919206,0.0967420481626051
"10082","55640","FLVCR2",0.978362704675098,0.0121462623751773
"10083","11201","POLI",-0.172495038416024,0.571640914483627
"10084","51003","MED31",-0.0329653858416155,0.820458693046578
"10085","64344","HIF3A",0.189742846196362,0.188030848790016
"10086","80179","MYO19",0.166707507113466,0.373103954500171
"10087","64398","MPP5",-0.102562693369528,0.547944448917589
"10088","49856","WRAP73",0.0462630402124935,0.774074051414531
"10089","10068","IL18BP",0.19652669330745,0.159152045769377
"10090","79159","NOL12",-0.183937922113845,0.348576615019918
"10091","55520","ELAC1",-0.214082254598723,0.130039648034661
"10092","10678","B3GNT2",0.143642893451752,0.532915856756366
"10093","55890","GPRC5C",0.197479773447904,0.281563434669425
"10094","64794","DDX31",-0.0124214346829001,0.94390567836023
"10095","51374","ATRAID",-0.15482867687874,0.551386039076912
"10096","81839","VANGL1",0.409798068734739,0.0162889050849191
"10097","55220","KLHDC8A",0.0812484727218052,0.673125251327852
"10098","79778","MICALL2",-0.00620240084907575,0.979885573334635
"10099","11132","CAPN10",-0.281623190004908,0.0446686325728507
"10100","64859","NABP1",0.374622616278241,0.210947633083667
"10101","64860","ARMCX5",-0.303794570190941,0.382317440744327
"10102","51008","ASCC1",-0.0333150342949553,0.872941711992019
"10103","54991","C1orf159",-0.0749941393363942,0.616505011039194
"10104","54839","LRRC49",0.0946625555932332,0.491887376099764
"10105","79813","EHMT1",-0.173657349786349,0.336629623939125
"10106","2055","CLN8",-0.0638250024290086,0.733645392249919
"10107","64921","CASD1",-0.71379393069769,0.10927681971318
"10108","55664","CDC37L1",-0.168459506195843,0.536971260135729
"10109","55315","SLC29A3",0.0316530997382527,0.875903128266577
"10110","51027","BOLA1",-0.234200161031246,0.285718030215911
"10111","79414","LRFN3",-0.453372166249299,0.0527087804224667
"10112","55270","NUDT15",0.0374195588240624,0.865736663827981
"10113","55850","USE1",-0.366951294284819,0.155620707024042
"10114","55770","EXOC2",-0.113310823883991,0.705993463409305
"10115","56616","DIABLO",-0.0780932981208142,0.586512303162101
"10116","6399","TRAPPC2",-0.381089868706027,0.0634840383376462
"10117","55008","HERC6",2.03777165448787,5.53758499493691e-05
"10118","374354","NHLRC2",-0.394554491397483,0.137813049198819
"10119","55295","KLHL26",0.00332335002971984,0.990755841792378
"10120","55803","ADAP2",0.910988803320453,0.00448842880324364
"10121","80162","PGGHG",-0.434576436727532,0.183485571069307
"10122","54795","TRPM4",0.314835370063406,0.16786078535617
"10123","64782","AEN",0.0777240843192679,0.683528129369369
"10124","60560","NAA35",-0.198519119307143,0.430371277216931
"10125","51001","MTERF3",-0.285142565589935,0.326004732984416
"10126","79132","DHX58",1.66784366210988,0.000622284693688947
"10127","79012","CAMKV",0.150419523873375,0.238237909230773
"10128","57099","AVEN",-0.0144102304343905,0.952341742246794
"10129","4674","NAP1L2",-0.44311593064184,0.171656222808371
"10130","78990","OTUB2",0.302022139509414,0.0433423862386638
"10131","56475","RPRM",-0.056065749270382,0.592483113695468
"10132","10365","KLF2",-0.275556037704943,0.202009821022286
"10133","28981","IFT81",0.0457613537445583,0.741854888681672
"10134","54344","DPM3",-0.311795891443071,0.248935162309153
"10135","79796","ALG9",-0.438632508185319,0.054885646033518
"10136","10390","CEPT1",0.282334884487781,0.333756676123728
"10137","79692","ZNF322",0.166676313224628,0.400113759999817
"10138","64762","GAREM1",0.168630841085497,0.143327883960615
"10139","79612","NAA16",-0.798375207165795,0.0303603650651501
"10140","140467","ZNF358",0.122512657424216,0.477091379772002
"10141","5429","POLH",0.0730675321150294,0.607984988028245
"10142","65250","C5orf42",-0.106321955825997,0.49996515384587
"10143","29946","SERTAD3",0.666980724744811,0.0198887411908159
"10144","79899","PRR5L",-0.328333988872092,0.227535120232015
"10145","23536","ADAT1",-0.223433566417827,0.159890188213416
"10146","56833","SLAMF8",0.828953476123688,0.0677583491357737
"10147","55704","CCDC88A",-0.227857940195529,0.195826529540014
"10148","79977","GRHL2",0.114378889916217,0.429337922327681
"10149","55061","SUSD4",-0.480969251711631,0.175916589887923
"10150","55033","FKBP14",-0.11690925130949,0.458422835222295
"10151","10380","BPNT1",0.0995796941791989,0.324856373023911
"10152","55771","PRR11",-0.200862342403619,0.405765309904035
"10153","9489","PGS1",0.333115069247551,0.124453070961835
"10154","80219","COQ10B",0.0792967469731032,0.679528808073738
"10155","63924","CIDEC",0.110264435635151,0.486005172961872
"10156","55327","LIN7C",-0.248910930231972,0.319802163195977
"10157","8506","CNTNAP1",-0.113679931525381,0.560472493156294
"10158","64132","XYLT2",-0.337234490352889,0.124066079129803
"10159","10855","HPSE",1.28500282016465,0.0117586853260437
"10160","79574","EPS8L3",0.0972065329366192,0.471826603579991
"10161","55128","TRIM68",-0.216014003323034,0.200611653899711
"10162","79078","C1orf50",-0.030436072983246,0.89798085441026
"10163","10319","LAMC3",0.126264693886129,0.47419204510373
"10164","54496","PRMT7",-0.00668848415296708,0.967337709450409
"10165","79753","SNIP1",0.0601950285728243,0.743092948754624
"10166","55076","TMEM45A",0.173137106542942,0.194796805634186
"10167","79767","ELMO3",-0.126029739673848,0.476703264890722
"10168","23682","RAB38",0.276854510464627,0.166168044176416
"10169","79777","ACBD4",-0.276535122643502,0.145335286574051
"10170","64084","CLSTN2",0.00918123120395276,0.964094691698384
"10171","57348","TTYH1",0.0855279108633074,0.596860986645927
"10172","51435","SCARA3",0.261128184234297,0.146844802586698
"10173","54785","BORCS6",-0.022147910534648,0.889857904517045
"10174","79863","RBFA",-0.120512630751489,0.514413247062204
"10175","65260","COA7",-0.0605925192107923,0.729691547316085
"10176","23548","TTC33",-0.0895513144209081,0.857226414884037
"10177","10148","EBI3",0.056642357317604,0.66990142536701
"10178","25830","SULT4A1",0.223659772207556,0.223382808516569
"10179","192669","AGO3",0.00689190348956892,0.980675103258513
"10180","79633","FAT4",-0.0702939617815881,0.432248536755035
"10181","11264","PXMP4",0.148619937432088,0.298671931972122
"10182","79152","FA2H",0.0454914715523991,0.689495289630659
"10183","56834","GPR137",0.204633458112537,0.207976998806189
"10184","79658","ARHGAP10",-0.0734330044121405,0.702245533155541
"10185","54880","BCOR",-0.312541263145423,0.155622713283116
"10186","54210","TREM1",0.348179135912261,0.422990384805184
"10187","80169","CTC1",-0.227654510722652,0.410097607048761
"10188","51705","EMCN",0.0318235645686249,0.801841237917206
"10189","29123","ANKRD11",-0.185378398271839,0.519363720472118
"10190","79570","NKAIN1",0.164611229970608,0.427118646202622
"10191","56913","C1GALT1",0.968264417996539,0.024050246732732
"10192","10742","RAI2",-0.146201545965505,0.3699989173809
"10193","79705","LRRK1",0.220220728013109,0.458262221405817
"10194","55617","TASP1",-0.328065057661076,0.221632727938333
"10195","63035","BCORL1",-0.222479211431835,0.261098137177289
"10196","29998","BICRA",-0.195345525807661,0.153503046933081
"10197","55188","RIC8B",-0.209751784531962,0.31368864519239
"10198","51006","SLC35C2",-0.163278486359102,0.492566362446172
"10199","54968","TMEM70",-0.0894304810154676,0.755241684105106
"10200","55286","C4orf19",0.0333081149365899,0.812068117237346
"10201","64174","DPEP2",-0.772952213527269,0.0146606698362446
"10202","79786","KLHL36",0.0301737637231785,0.916285813435726
"10203","25975","EGFL6",-0.184514267665813,0.217020176590224
"10204","79846","CFAP69",-0.00534138719367139,0.975150493609058
"10205","79890","RIN3",0.101132603674546,0.85254181012974
"10206","63899","NSUN3",0.463729174203706,0.0912021349337329
"10207","55703","POLR3B",-0.308363558204301,0.189666198849445
"10208","55654","TMEM127",0.178802347425973,0.482132717858419
"10209","56924","PAK6",0.0241443705596653,0.873967202674218
"10210","79639","TMEM53",0.145706124854337,0.379130675584504
"10211","24141","LAMP5",0.320941561026098,0.0985632473137686
"10212","23632","CA14",0.101250379354569,0.57523072064747
"10213","336","APOA2",0.216186711051034,0.266123929597065
"10214","54826","GIN1",-0.25069540891257,0.407961817439905
"10215","404093","CUEDC1",0.647441713640937,0.0642603045942952
"10216","79659","DYNC2H1",-0.0778691323296616,0.598575213782773
"10217","54619","CCNJ",0.113424704619181,0.626236046179008
"10218","80183","RUBCNL",-0.771136215435066,0.00687746951244475
"10219","79172","CENPO",0.293643803536455,0.0950159275198552
"10220","54834","GDAP2",0.173299652463498,0.306157531432673
"10221","79669","C3orf52",0.0455633759391585,0.68782649631496
"10222","29948","OSGIN1",0.262395963703376,0.189141780071393
"10223","79098","C1orf116",0.113391662509242,0.46505056577037
"10224","58189","WFDC1",0.0347234648032764,0.866197849528632
"10225","79070","KDELC1",-0.0640065545918498,0.676698526893848
"10226","6615","SNAI1",0.276840078373854,0.0516801514302592
"10227","79573","TTC13",-0.393565631645016,0.03263905651277
"10228","54093","SETD4",-0.373590912405362,0.10209176275862
"10229","64840","PORCN",-0.173206251394942,0.218687794252047
"10230","29915","HCFC2",-0.0612019800144274,0.858400902716927
"10231","5716","PSMD10",0.0207695662036329,0.971111149786771
"10232","54920","DUS2",-0.142064057432199,0.395731804659137
"10233","79738","BBS10",-0.394085789825087,0.305994623967341
"10234","53947","A4GALT",0.339925732004077,0.190481442733799
"10235","64858","DCLRE1B",0.158126774495565,0.484792618731582
"10236","78999","LRFN4",0.286473484327548,0.0935492687177281
"10237","26511","CHIC2",0.310893434906358,0.069622032783586
"10238","79801","SHCBP1",0.0177470128741488,0.917009623400965
"10239","25788","RAD54B",-0.0875873375673271,0.54663911502169
"10240","7733","ZNF180",-0.108114801406248,0.733315082674305
"10241","65124","SOWAHC",0.169175993670751,0.554273139622609
"10242","55176","SEC61A2",-0.1651069289965,0.273747061258329
"10243","23529","CLCF1",-0.0530728497806772,0.729690702718675
"10244","55068","ENOX1",0.112407038088548,0.403886793368359
"10245","55247","NEIL3",0.0225375144758373,0.895232409830332
"10246","55287","TMEM40",0.215004497156941,0.446907116960758
"10247","79871","RPAP2",-0.0668700432864613,0.789695960102574
"10248","51816","ADA2",0.509326626534905,0.135636267257045
"10249","79630","C1orf54",-0.130265839180523,0.471843142467509
"10250","51319","RSRC1",0.101314558047997,0.602792980643822
"10251","9245","GCNT3",0.245507959094919,0.230244042226642
"10252","58529","MYOZ1",0.179699173644884,0.329266920821514
"10253","9627","SNCAIP",0.109166325889114,0.46505056577037
"10254","79980","DSN1",-0.0958339983777901,0.593764357490315
"10255","10045","SH2D3A",-0.401114688735568,0.147447801004181
"10256","56980","PRDM10",-0.250205337941268,0.167867021998915
"10257","59341","TRPV4",0.295268823907095,0.0793696716353919
"10258","80237","ELL3",-0.00456348238026472,0.987484548376227
"10259","6614","SIGLEC1",4.096830682373,0.000336939407843069
"10260","55841","WWC3",-0.161928575228234,0.490104775706509
"10261","27087","B3GAT1",0.00579964623906459,0.98956537508248
"10262","24147","FJX1",0.191635779633563,0.335125504159655
"10263","55714","TENM3",0.045077634592487,0.746709697716589
"10264","79133","NDUFAF5",-0.00154877918181473,0.993056025444996
"10265","55244","SLC47A1",0.0973512520049455,0.78770687144554
"10266","79697","RIOX1",-0.104955133528883,0.591139680340741
"10267","54996","MARC2",0.202769190114694,0.11023875511989
"10268","64919","BCL11B",-1.12041569898655,0.00650312005138832
"10269","9022","CLIC3",0.0660477516149758,0.901458559620589
"10270","79728","PALB2",-0.280959435995919,0.250088607039351
"10271","55722","CEP72",-0.19906649042141,0.249276950995871
"10272","6785","ELOVL4",-0.256090414809385,0.0660322324354731
"10273","30811","HUNK",0.168446648492736,0.272146841900054
"10274","10683","DLL3",-0.0457577502122222,0.735047713932452
"10275","54554","WDR5B",-0.159323368082943,0.336629623939125
"10276","79833","GEMIN6",-0.0147652919869259,0.951708702278859
"10277","10308","ZNF267",0.133466996450531,0.824149790958005
"10278","54923","LIME1",-0.488625515862124,0.0948856003506349
"10279","79858","NEK11",-0.0750934759778366,0.770804729356721
"10280","64081","PBLD",-0.0652422217495632,0.692402177448536
"10281","79866","BORA",-0.110194611573085,0.709366703509491
"10282","1355","COX15",0.0528475721208137,0.861454729137197
"10283","7564","ZNF16",-0.0898650086041677,0.619175530906938
"10284","10313","RTN3",-0.23830915364843,0.363990507081879
"10285","64221","ROBO3",-0.307226130772321,0.0667212441829443
"10286","55840","EAF2",-0.0671306418160622,0.818938866927794
"10287","29922","NME7",0.202841539886998,0.431717780641985
"10288","51458","RHCG",0.328764325402769,0.0710974075629984
"10289","55839","CENPN",0.135790756626212,0.238074606377503
"10290","80178","TEDC2",0.338137733248919,0.0539369438802711
"10291","56675","NRIP3",0.0828124384237734,0.673888784187823
"10292","63910","SLC17A9",-0.0126777166346983,0.951563413264665
"10293","51226","COPZ2",0.0959984101973177,0.57523072064747
"10294","25837","RAB26",0.052333139861517,0.797783844510696
"10295","3773","KCNJ16",-0.0148085112411849,0.891801892007446
"10296","57404","CYP20A1",-0.079465420381263,0.674171703103228
"10297","79156","PLEKHF1",-0.226877753490411,0.355696893259818
"10298","64789","EXO5",0.193068643145085,0.161634472599313
"10299","54345","SOX18",0.245177854866673,0.207976998806189
"10300","80723","SLC35G2",0.0157431052598804,0.924185856637137
"10301","55614","KIF16B",0.261485834358638,0.284960591305039
"10302","7559","ZNF12",-0.234153550137234,0.623576241114384
"10303","93664","CADPS2",0.053290896642709,0.63039813501054
"10304","55604","CARMIL1",-0.0227666503913495,0.880148814621381
"10305","55016","MARCH1",0.561726143840369,0.359808189196574
"10306","79649","MAP7D3",-0.0433243144868571,0.838754734746411
"10307","10347","ABCA7",-0.25770684383675,0.213202374321046
"10308","64506","CPEB1",-0.00199727436788422,0.992504201039156
"10309","5866","RAB3IL1",0.15138770902755,0.246799351203102
"10310","79838","TMC5",0.169395413744525,0.251566960821893
"10311","80746","TSEN2",-0.636841370375135,0.030439341899429
"10312","79627","OGFRL1",0.173414792557752,0.325893315685379
"10313","55812","SPATA7",-0.188046648065323,0.183283441635055
"10314","51365","PLA1A",0.0928085146768849,0.585671888624538
"10315","79140","CCDC28B",0.129236997829223,0.409966201329924
"10316","54892","NCAPG2",-0.93543728376086,0.337458918437658
"10317","55260","TMEM143",0.00190771978751947,0.993056025444996
"10318","51286","CEND1",0.104021627734944,0.507911844535352
"10319","79648","MCPH1",-0.0863820136914573,0.69712382098232
"10320","51296","SLC15A3",0.395850732521691,0.196946610213062
"10321","4815","NINJ2",-0.125757592156559,0.766691918412997
"10322","7574","ZNF26",-0.286133251774106,0.235975055841796
"10323","56906","THAP10",-0.0517473456086313,0.737671480191802
"10324","51389","RWDD1",-0.267388006522252,0.550998956965315
"10325","757","TMEM50B",-0.268398235292824,0.546843684735097
"10326","63895","PIEZO2",0.11543273055489,0.33932920256128
"10327","7769","ZNF226",-0.365472083264588,0.179140510023572
"10328","51105","PHF20L1",-0.143209618004834,0.425044916976373
"10329","51338","MS4A4A",2.57721506618185,0.000814550939850738
"10330","81545","FBXO38",0.0878198102966818,0.798993081114942
"10331","79446","WDR25",-0.0134889161176943,0.938517062496826
"10332","64283","ARHGEF28",0.0172602676890472,0.889236139822294
"10333","64793","CEP85",-0.0564280354919937,0.711453087078348
"10334","2266","FGG",0.0370467816776827,0.739643749349764
"10335","51548","SIRT6",0.0875971005888241,0.58470150603471
"10336","54716","SLC6A20",-0.00840826404809292,0.960109744550031
"10337","8645","KCNK5",0.0741775600835419,0.439766359374493
"10338","79611","ACSS3",0.0379799737709092,0.796848718673703
"10339","79823","CAMKMT",-0.229250192613534,0.0788587928235736
"10340","51135","IRAK4",0.132789150871452,0.631342849921474
"10341","54769","DIRAS2",0.0678345190553427,0.490523730041056
"10342","54863","TOR4A",0.550983212625751,0.0960003943351024
"10343","63967","CLSPN",0.00788381158476437,0.959158139892861
"10344","55647","RAB20",1.01852357074036,0.00147604295882321
"10345","79913","ACTR5",-0.174330356432088,0.305678417462625
"10346","9530","BAG4",0.078062922685862,0.728182438932706
"10347","10087","COL4A3BP",0.264091242754473,0.425673590398824
"10348","64393","ZMAT3",-0.592072201625981,0.0109549174815916
"10349","55007","FAM118A",-0.291102585177251,0.652497777211104
"10350","10158","PDZK1IP1",-0.302242472578373,0.431529032357461
"10351","29967","LRP12",-0.0242056767978536,0.847097213297599
"10352","79183","TTPAL",-0.162323241906086,0.324281123448358
"10353","50515","CHST11",0.066812541499516,0.87327723386071
"10354","80095","ZNF606",-0.200238906060743,0.331001096027054
"10355","80210","ARMC9",0.240986912660685,0.207976998806189
"10356","26263","FBXO22",-0.0756838931501296,0.496950800422247
"10357","56965","PARP6",-0.0659683423035524,0.600894695308835
"10358","24146","CLDN15",-0.117277765662312,0.460620992269963
