"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"6958","DYNC2LI1",897.022507723333,-0.122787803484446,0.162079525876612,-0.757577509067506,0.448703948641613,0.633606418442253
"6959","CKAP5",3852.05543723719,-0.153387399009228,0.0608274255112898,-2.52168158885435,0.011679537567446,0.0532799895131538
"6960","KCNN4",131.145353563019,-0.207798381991119,0.181841400872579,-1.1427451669091,0.253144410955669,0.43700950874797
"6961","DEF8",758.977298338383,0.108067924678739,0.0920643126053299,1.17383078872283,0.24046280907606,0.423206024476644
"6962","FBXL15",384.02037804029,0.208020298245523,0.105992161211383,1.96260077979411,0.0496925800523416,0.146435189819496
"6963","C15orf62",132.247192655066,0.180186788256899,0.170077873805673,1.05943697569254,0.289400817627525,0.477324317844332
"6964","POLR2J3",269.03910260167,0.196948079495074,0.127234965397885,1.54790846116227,0.121644337213422,0.271581233756259
"6965","COPG1",6235.56969960394,0.0891017960106161,0.0622284998209883,1.43184869098458,0.152187128962652,0.315465093404102
"6966","TTC39C",903.035434214988,-0.264294129956412,0.0863621519960402,-3.06030041919903,0.00221115075679435,0.0164288973697931
"6967","FBLN5",305.585942057303,-0.0477896232733809,0.102159105643417,-0.467796022414184,0.639930465348,0.781662671689236
"6968","ENTPD1-AS1",26.5743476482758,0.113396070261658,0.319104291047414,0.355357397073703,0.722321860939804,0.838069299617262
"6969","MPZL2",3611.47497591996,0.314172993765887,0.07756492171964,4.05045201878076,5.11187909671014e-05,0.000834520262396025
"6970","KIF27",1523.28813394442,-0.135400238029556,0.082624945435668,-1.63873316122161,0.101268844587268,0.239304852083641
"6971","FOXRED2",256.801094177421,-0.300865780971356,0.125037175583239,-2.40621062950247,0.0161189682144459,0.0669249936999189
"6972","SNORA5A",20.8627807492921,0.495610217562341,0.309803840296768,1.5997549193954,0.109652963150266,0.25259408155963
"6973","UBA1",10324.4664119526,0.0784881830024202,0.0641816719539589,1.22290648736487,0.221365018009107,0.400922088204074
"6974","LGALS3BP",22084.82818892,0.887015005978459,0.104038498889851,8.52583433482223,1.51712265832603e-17,1.11648989707179e-15
"6975","PHF2",1731.64764542058,-0.0222212161979451,0.0884741341471282,-0.251160595264965,0.801689948660748,0.890364685100305
"6976","IDH3B",1194.19162244175,0.21036924993401,0.0757389329614215,2.77755761414231,0.00547691293789947,0.0314396954408765
"6977","AURKA",279.761610588847,-0.111578820766469,0.125178116343452,-0.891360439234683,0.372735833976963,0.563195492223082
